date,code,weight,score,rank
2023-01-30,000858.XSHE,0.028571,0.028571,27
2023-01-30,000876.XSHE,0.028571,0.028571,28
2023-01-30,000895.XSHE,0.028571,0.028571,29
2023-01-30,000938.XSHE,0.028571,0.028571,30
2023-01-30,000963.XSHE,0.028571,0.028571,31
2023-01-30,002709.XSHE,0.028571,0.028571,32
2023-01-30,002714.XSHE,0.028571,0.028571,33
2023-01-30,002736.XSHE,0.028571,0.028571,34
2023-01-30,002916.XSHE,0.028571,0.028571,35
2023-01-31,000001.XSHE,0.028571,0.028571,1
2023-01-31,000002.XSHE,0.028571,0.028571,2
2023-01-31,000063.XSHE,0.028571,0.028571,3
2023-01-31,000100.XSHE,0.028571,0.028571,4
2023-01-31,000157.XSHE,0.028571,0.028571,5
2023-01-31,000166.XSHE,0.028571,0.028571,6
2023-01-31,000301.XSHE,0.028571,0.028571,7
2023-01-31,000333.XSHE,0.028571,0.028571,8
2023-01-31,000338.XSHE,0.028571,0.028571,9
2023-01-31,000408.XSHE,0.028571,0.028571,10
2023-01-31,000425.XSHE,0.028571,0.028571,11
2023-01-31,000538.XSHE,0.028571,0.028571,12
2023-01-31,000568.XSHE,0.028571,0.028571,13
2023-01-31,000596.XSHE,0.028571,0.028571,14
2023-01-31,000617.XSHE,0.028571,0.028571,15
2023-01-31,000625.XSHE,0.028571,0.028571,16
2023-01-31,000630.XSHE,0.028571,0.028571,17
2023-01-31,000651.XSHE,0.028571,0.028571,18
2023-01-31,000661.XSHE,0.028571,0.028571,19
2023-01-31,000708.XSHE,0.028571,0.028571,20
2023-01-31,000725.XSHE,0.028571,0.028571,21
2023-01-31,000768.XSHE,0.028571,0.028571,22
2023-01-31,000776.XSHE,0.028571,0.028571,23
2023-01-31,000786.XSHE,0.028571,0.028571,24
2023-01-31,000792.XSHE,0.028571,0.028571,25
2023-01-31,000807.XSHE,0.028571,0.028571,26
2023-01-31,000858.XSHE,0.028571,0.028571,27
2023-01-31,000876.XSHE,0.028571,0.028571,28
2023-01-31,000895.XSHE,0.028571,0.028571,29
2023-01-31,000938.XSHE,0.028571,0.028571,30
2023-01-31,000963.XSHE,0.028571,0.028571,31
2023-01-31,002709.XSHE,0.028571,0.028571,32
2023-01-31,002714.XSHE,0.028571,0.028571,33
2023-01-31,002736.XSHE,0.028571,0.028571,34
2023-01-31,002916.XSHE,0.028571,0.028571,35
2023-02-01,000001.XSHE,0.028571,0.028571,1
2023-02-01,000002.XSHE,0.028571,0.028571,2
2023-02-01,000063.XSHE,0.028571,0.028571,3
2023-02-01,000100.XSHE,0.028571,0.028571,4
2023-02-01,000157.XSHE,0.028571,0.028571,5
2023-02-01,000166.XSHE,0.028571,0.028571,6
2023-02-01,000301.XSHE,0.028571,0.028571,7
2023-02-01,000333.XSHE,0.028571,0.028571,8
2023-02-01,000338.XSHE,0.028571,0.028571,9
2023-02-01,000408.XSHE,0.028571,0.028571,10
2023-02-01,000425.XSHE,0.028571,0.028571,11
2023-02-01,000538.XSHE,0.028571,0.028571,12
2023-02-01,000568.XSHE,0.028571,0.028571,13
2023-02-01,000596.XSHE,0.028571,0.028571,14
2023-02-01,000617.XSHE,0.028571,0.028571,15
2023-02-01,000625.XSHE,0.028571,0.028571,16
2023-02-01,000630.XSHE,0.028571,0.028571,17
2023-02-01,000651.XSHE,0.028571,0.028571,18
2023-02-01,000661.XSHE,0.028571,0.028571,19
2023-02-01,000708.XSHE,0.028571,0.028571,20
2023-02-01,000725.XSHE,0.028571,0.028571,21
2023-02-01,000768.XSHE,0.028571,0.028571,22
2023-02-01,000776.XSHE,0.028571,0.028571,23
2023-02-01,000786.XSHE,0.028571,0.028571,24
2023-02-01,000792.XSHE,0.028571,0.028571,25
2023-02-01,000807.XSHE,0.028571,0.028571,26
2023-02-01,000858.XSHE,0.028571,0.028571,27
2023-02-01,000876.XSHE,0.028571,0.028571,28
2023-02-01,000895.XSHE,0.028571,0.028571,29
2023-02-01,000938.XSHE,0.028571,0.028571,30
2023-02-01,000963.XSHE,0.028571,0.028571,31
2023-02-01,002709.XSHE,0.028571,0.028571,32
2023-02-01,002714.XSHE,0.028571,0.028571,33
2023-02-01,002736.XSHE,0.028571,0.028571,34
2023-02-01,002916.XSHE,0.028571,0.028571,35
2023-02-02,000001.XSHE,0.028571,0.028571,1
2023-02-02,000002.XSHE,0.028571,0.028571,2
2023-02-02,000063.XSHE,0.028571,0.028571,3
2023-02-02,000100.XSHE,0.028571,0.028571,4
2023-02-02,000157.XSHE,0.028571,0.028571,5
2023-02-02,000166.XSHE,0.028571,0.028571,6
2023-02-02,000301.XSHE,0.028571,0.028571,7
2023-02-02,000333.XSHE,0.028571,0.028571,8
2023-02-02,000338.XSHE,0.028571,0.028571,9
2023-02-02,000408.XSHE,0.028571,0.028571,10
2023-02-02,000425.XSHE,0.028571,0.028571,11
2023-02-02,000538.XSHE,0.028571,0.028571,12
2023-02-02,000568.XSHE,0.028571,0.028571,13
2023-02-02,000596.XSHE,0.028571,0.028571,14
2023-02-02,000617.XSHE,0.028571,0.028571,15
2023-02-02,000625.XSHE,0.028571,0.028571,16
2023-02-02,000630.XSHE,0.028571,0.028571,17
2023-02-02,000651.XSHE,0.028571,0.028571,18
2023-02-02,000661.XSHE,0.028571,0.028571,19
2023-02-02,000708.XSHE,0.028571,0.028571,20
2023-02-02,000725.XSHE,0.028571,0.028571,21
2023-02-02,000768.XSHE,0.028571,0.028571,22
2023-02-02,000776.XSHE,0.028571,0.028571,23
2023-02-02,000786.XSHE,0.028571,0.028571,24
2023-02-02,000792.XSHE,0.028571,0.028571,25
2023-02-02,000807.XSHE,0.028571,0.028571,26
2023-02-02,000858.XSHE,0.028571,0.028571,27
2023-02-02,000876.XSHE,0.028571,0.028571,28
2023-02-02,000895.XSHE,0.028571,0.028571,29
2023-02-02,000938.XSHE,0.028571,0.028571,30
2023-02-02,000963.XSHE,0.028571,0.028571,31
2023-02-02,002709.XSHE,0.028571,0.028571,32
2023-02-02,002714.XSHE,0.028571,0.028571,33
2023-02-02,002736.XSHE,0.028571,0.028571,34
2023-02-02,002916.XSHE,0.028571,0.028571,35
2023-02-03,000001.XSHE,0.028571,0.028571,1
2023-02-03,000002.XSHE,0.028571,0.028571,2
2023-02-03,000063.XSHE,0.028571,0.028571,3
2023-02-03,000100.XSHE,0.028571,0.028571,4
2023-02-03,000157.XSHE,0.028571,0.028571,5
2023-02-03,000166.XSHE,0.028571,0.028571,6
2023-02-03,000301.XSHE,0.028571,0.028571,7
2023-02-03,000333.XSHE,0.028571,0.028571,8
2023-02-03,000338.XSHE,0.028571,0.028571,9
2023-02-03,000408.XSHE,0.028571,0.028571,10
2023-02-03,000425.XSHE,0.028571,0.028571,11
2023-02-03,000538.XSHE,0.028571,0.028571,12
2023-02-03,000568.XSHE,0.028571,0.028571,13
2023-02-03,000596.XSHE,0.028571,0.028571,14
2023-02-03,000617.XSHE,0.028571,0.028571,15
2023-02-03,000625.XSHE,0.028571,0.028571,16
2023-02-03,000630.XSHE,0.028571,0.028571,17
2023-02-03,000651.XSHE,0.028571,0.028571,18
2023-02-03,000661.XSHE,0.028571,0.028571,19
2023-02-03,000708.XSHE,0.028571,0.028571,20
2023-02-03,000725.XSHE,0.028571,0.028571,21
2023-02-03,000768.XSHE,0.028571,0.028571,22
2023-02-03,000776.XSHE,0.028571,0.028571,23
2023-02-03,000786.XSHE,0.028571,0.028571,24
2023-02-03,000792.XSHE,0.028571,0.028571,25
2023-02-03,000807.XSHE,0.028571,0.028571,26
2023-02-03,000858.XSHE,0.028571,0.028571,27
2023-02-03,000876.XSHE,0.028571,0.028571,28
2023-02-03,000895.XSHE,0.028571,0.028571,29
2023-02-03,000938.XSHE,0.028571,0.028571,30
2023-02-03,000963.XSHE,0.028571,0.028571,31
2023-02-03,002709.XSHE,0.028571,0.028571,32
2023-02-03,002714.XSHE,0.028571,0.028571,33
2023-02-03,002736.XSHE,0.028571,0.028571,34
2023-02-03,002916.XSHE,0.028571,0.028571,35
2023-02-06,000001.XSHE,0.028571,0.028571,1
2023-02-06,000002.XSHE,0.028571,0.028571,2
2023-02-06,000063.XSHE,0.028571,0.028571,3
2023-02-06,000100.XSHE,0.028571,0.028571,4
2023-02-06,000157.XSHE,0.028571,0.028571,5
2023-02-06,000166.XSHE,0.028571,0.028571,6
2023-02-06,000301.XSHE,0.028571,0.028571,7
2023-02-06,000333.XSHE,0.028571,0.028571,8
2023-02-06,000338.XSHE,0.028571,0.028571,9
2023-02-06,000408.XSHE,0.028571,0.028571,10
2023-02-06,000425.XSHE,0.028571,0.028571,11
2023-02-06,000538.XSHE,0.028571,0.028571,12
2023-02-06,000568.XSHE,0.028571,0.028571,13
2023-02-06,000596.XSHE,0.028571,0.028571,14
2023-02-06,000617.XSHE,0.028571,0.028571,15
2023-02-06,000625.XSHE,0.028571,0.028571,16
2023-02-06,000630.XSHE,0.028571,0.028571,17
2023-02-06,000651.XSHE,0.028571,0.028571,18
2023-02-06,000661.XSHE,0.028571,0.028571,19
2023-02-06,000708.XSHE,0.028571,0.028571,20
2023-02-06,000725.XSHE,0.028571,0.028571,21
2023-02-06,000768.XSHE,0.028571,0.028571,22
2023-02-06,000776.XSHE,0.028571,0.028571,23
2023-02-06,000786.XSHE,0.028571,0.028571,24
2023-02-06,000792.XSHE,0.028571,0.028571,25
2023-02-06,000807.XSHE,0.028571,0.028571,26
2023-02-06,000858.XSHE,0.028571,0.028571,27
2023-02-06,000876.XSHE,0.028571,0.028571,28
2023-02-06,000895.XSHE,0.028571,0.028571,29
2023-02-06,000938.XSHE,0.028571,0.028571,30
2023-02-06,000963.XSHE,0.028571,0.028571,31
2023-02-06,002709.XSHE,0.028571,0.028571,32
2023-02-06,002714.XSHE,0.028571,0.028571,33
2023-02-06,002736.XSHE,0.028571,0.028571,34
2023-02-06,002916.XSHE,0.028571,0.028571,35
2023-02-07,000001.XSHE,0.028571,0.028571,1
2023-02-07,000002.XSHE,0.028571,0.028571,2
2023-02-07,000063.XSHE,0.028571,0.028571,3
2023-02-07,000100.XSHE,0.028571,0.028571,4
2023-02-07,000157.XSHE,0.028571,0.028571,5
2023-02-07,000166.XSHE,0.028571,0.028571,6
2023-02-07,000301.XSHE,0.028571,0.028571,7
2023-02-07,000333.XSHE,0.028571,0.028571,8
2023-02-07,000338.XSHE,0.028571,0.028571,9
2023-02-07,000408.XSHE,0.028571,0.028571,10
2023-02-07,000425.XSHE,0.028571,0.028571,11
2023-02-07,000538.XSHE,0.028571,0.028571,12
2023-02-07,000568.XSHE,0.028571,0.028571,13
2023-02-07,000596.XSHE,0.028571,0.028571,14
2023-02-07,000617.XSHE,0.028571,0.028571,15
2023-02-07,000625.XSHE,0.028571,0.028571,16
2023-02-07,000630.XSHE,0.028571,0.028571,17
2023-02-07,000651.XSHE,0.028571,0.028571,18
2023-02-07,000661.XSHE,0.028571,0.028571,19
2023-02-07,000708.XSHE,0.028571,0.028571,20
2023-02-07,000725.XSHE,0.028571,0.028571,21
2023-02-07,000768.XSHE,0.028571,0.028571,22
2023-02-07,000776.XSHE,0.028571,0.028571,23
2023-02-07,000786.XSHE,0.028571,0.028571,24
2023-02-07,000792.XSHE,0.028571,0.028571,25
2023-02-07,000807.XSHE,0.028571,0.028571,26
2023-02-07,000858.XSHE,0.028571,0.028571,27
2023-02-07,000876.XSHE,0.028571,0.028571,28
2023-02-07,000895.XSHE,0.028571,0.028571,29
2023-02-07,000938.XSHE,0.028571,0.028571,30
2023-02-07,000963.XSHE,0.028571,0.028571,31
2023-02-07,002709.XSHE,0.028571,0.028571,32
2023-02-07,002714.XSHE,0.028571,0.028571,33
2023-02-07,002736.XSHE,0.028571,0.028571,34
2023-02-07,002916.XSHE,0.028571,0.028571,35
2023-02-08,000001.XSHE,0.028571,0.028571,1
2023-02-08,000002.XSHE,0.028571,0.028571,2
2023-02-08,000063.XSHE,0.028571,0.028571,3
2023-02-08,000100.XSHE,0.028571,0.028571,4
2023-02-08,000157.XSHE,0.028571,0.028571,5
2023-02-08,000166.XSHE,0.028571,0.028571,6
2023-02-08,000301.XSHE,0.028571,0.028571,7
2023-02-08,000333.XSHE,0.028571,0.028571,8
2023-02-08,000338.XSHE,0.028571,0.028571,9
2023-02-08,000408.XSHE,0.028571,0.028571,10
2023-02-08,000425.XSHE,0.028571,0.028571,11
2023-02-08,000538.XSHE,0.028571,0.028571,12
2023-02-08,000568.XSHE,0.028571,0.028571,13
2023-02-08,000596.XSHE,0.028571,0.028571,14
2023-02-08,000617.XSHE,0.028571,0.028571,15
2023-02-08,000625.XSHE,0.028571,0.028571,16
2023-02-08,000630.XSHE,0.028571,0.028571,17
2023-02-08,000651.XSHE,0.028571,0.028571,18
2023-02-08,000661.XSHE,0.028571,0.028571,19
2023-02-08,000708.XSHE,0.028571,0.028571,20
2023-02-08,000725.XSHE,0.028571,0.028571,21
2023-02-08,000768.XSHE,0.028571,0.028571,22
2023-02-08,000776.XSHE,0.028571,0.028571,23
2023-02-08,000786.XSHE,0.028571,0.028571,24
2023-02-08,000792.XSHE,0.028571,0.028571,25
2023-02-08,000807.XSHE,0.028571,0.028571,26
2023-02-08,000858.XSHE,0.028571,0.028571,27
2023-02-08,000876.XSHE,0.028571,0.028571,28
2023-02-08,000895.XSHE,0.028571,0.028571,29
2023-02-08,000938.XSHE,0.028571,0.028571,30
2023-02-08,000963.XSHE,0.028571,0.028571,31
2023-02-08,002709.XSHE,0.028571,0.028571,32
2023-02-08,002714.XSHE,0.028571,0.028571,33
2023-02-08,002736.XSHE,0.028571,0.028571,34
2023-02-08,002916.XSHE,0.028571,0.028571,35
2023-02-09,000001.XSHE,0.028571,0.028571,1
2023-02-09,000002.XSHE,0.028571,0.028571,2
2023-02-09,000063.XSHE,0.028571,0.028571,3
2023-02-09,000100.XSHE,0.028571,0.028571,4
2023-02-09,000157.XSHE,0.028571,0.028571,5
2023-02-09,000166.XSHE,0.028571,0.028571,6
2023-02-09,000301.XSHE,0.028571,0.028571,7
2023-02-09,000333.XSHE,0.028571,0.028571,8
2023-02-09,000338.XSHE,0.028571,0.028571,9
2023-02-09,000408.XSHE,0.028571,0.028571,10
2023-02-09,000425.XSHE,0.028571,0.028571,11
2023-02-09,000538.XSHE,0.028571,0.028571,12
2023-02-09,000568.XSHE,0.028571,0.028571,13
2023-02-09,000596.XSHE,0.028571,0.028571,14
2023-02-09,000617.XSHE,0.028571,0.028571,15
2023-02-09,000625.XSHE,0.028571,0.028571,16
2023-02-09,000630.XSHE,0.028571,0.028571,17
2023-02-09,000651.XSHE,0.028571,0.028571,18
2023-02-09,000661.XSHE,0.028571,0.028571,19
2023-02-09,000708.XSHE,0.028571,0.028571,20
2023-02-09,000725.XSHE,0.028571,0.028571,21
2023-02-09,000768.XSHE,0.028571,0.028571,22
2023-02-09,000776.XSHE,0.028571,0.028571,23
2023-02-09,000786.XSHE,0.028571,0.028571,24
2023-02-09,000792.XSHE,0.028571,0.028571,25
2023-02-09,000807.XSHE,0.028571,0.028571,26
2023-02-09,000858.XSHE,0.028571,0.028571,27
2023-02-09,000876.XSHE,0.028571,0.028571,28
2023-02-09,000895.XSHE,0.028571,0.028571,29
2023-02-09,000938.XSHE,0.028571,0.028571,30
2023-02-09,000963.XSHE,0.028571,0.028571,31
2023-02-09,002709.XSHE,0.028571,0.028571,32
2023-02-09,002714.XSHE,0.028571,0.028571,33
2023-02-09,002736.XSHE,0.028571,0.028571,34
2023-02-09,002916.XSHE,0.028571,0.028571,35
2023-02-10,000001.XSHE,0.028571,0.028571,1
2023-02-10,000002.XSHE,0.028571,0.028571,2
2023-02-10,000063.XSHE,0.028571,0.028571,3
2023-02-10,000100.XSHE,0.028571,0.028571,4
2023-02-10,000157.XSHE,0.028571,0.028571,5
2023-02-10,000166.XSHE,0.028571,0.028571,6
2023-02-10,000301.XSHE,0.028571,0.028571,7
2023-02-10,000333.XSHE,0.028571,0.028571,8
2023-02-10,000338.XSHE,0.028571,0.028571,9
2023-02-10,000408.XSHE,0.028571,0.028571,10
2023-02-10,000425.XSHE,0.028571,0.028571,11
2023-02-10,000538.XSHE,0.028571,0.028571,12
2023-02-10,000568.XSHE,0.028571,0.028571,13
2023-02-10,000596.XSHE,0.028571,0.028571,14
2023-02-10,000617.XSHE,0.028571,0.028571,15
2023-02-10,000625.XSHE,0.028571,0.028571,16
2023-02-10,000630.XSHE,0.028571,0.028571,17
2023-02-10,000651.XSHE,0.028571,0.028571,18
2023-02-10,000661.XSHE,0.028571,0.028571,19
2023-02-10,000708.XSHE,0.028571,0.028571,20
2023-02-10,000725.XSHE,0.028571,0.028571,21
2023-02-10,000768.XSHE,0.028571,0.028571,22
2023-02-10,000776.XSHE,0.028571,0.028571,23
2023-02-10,000786.XSHE,0.028571,0.028571,24
2023-02-10,000792.XSHE,0.028571,0.028571,25
2023-02-10,000807.XSHE,0.028571,0.028571,26
2023-02-10,000858.XSHE,0.028571,0.028571,27
2023-02-10,000876.XSHE,0.028571,0.028571,28
2023-02-10,000895.XSHE,0.028571,0.028571,29
2023-02-10,000938.XSHE,0.028571,0.028571,30
2023-02-10,000963.XSHE,0.028571,0.028571,31
2023-02-10,002709.XSHE,0.028571,0.028571,32
2023-02-10,002714.XSHE,0.028571,0.028571,33
2023-02-10,002736.XSHE,0.028571,0.028571,34
2023-02-10,002916.XSHE,0.028571,0.028571,35
2023-02-13,000001.XSHE,0.028571,0.028571,1
2023-02-13,000002.XSHE,0.028571,0.028571,2
2023-02-13,000063.XSHE,0.028571,0.028571,3
2023-02-13,000100.XSHE,0.028571,0.028571,4
2023-02-13,000157.XSHE,0.028571,0.028571,5
2023-02-13,000166.XSHE,0.028571,0.028571,6
2023-02-13,000301.XSHE,0.028571,0.028571,7
2023-02-13,000333.XSHE,0.028571,0.028571,8
2023-02-13,000338.XSHE,0.028571,0.028571,9
2023-02-13,000408.XSHE,0.028571,0.028571,10
2023-02-13,000425.XSHE,0.028571,0.028571,11
2023-02-13,000538.XSHE,0.028571,0.028571,12
2023-02-13,000568.XSHE,0.028571,0.028571,13
2023-02-13,000596.XSHE,0.028571,0.028571,14
2023-02-13,000617.XSHE,0.028571,0.028571,15
2023-02-13,000625.XSHE,0.028571,0.028571,16
2023-02-13,000630.XSHE,0.028571,0.028571,17
2023-02-13,000651.XSHE,0.028571,0.028571,18
2023-02-13,000661.XSHE,0.028571,0.028571,19
2023-02-13,000708.XSHE,0.028571,0.028571,20
2023-02-13,000725.XSHE,0.028571,0.028571,21
2023-02-13,000768.XSHE,0.028571,0.028571,22
2023-02-13,000776.XSHE,0.028571,0.028571,23
2023-02-13,000786.XSHE,0.028571,0.028571,24
2023-02-13,000792.XSHE,0.028571,0.028571,25
2023-02-13,000807.XSHE,0.028571,0.028571,26
2023-02-13,000858.XSHE,0.028571,0.028571,27
2023-02-13,000876.XSHE,0.028571,0.028571,28
2023-02-13,000895.XSHE,0.028571,0.028571,29
2023-02-13,000938.XSHE,0.028571,0.028571,30
2023-02-13,000963.XSHE,0.028571,0.028571,31
2023-02-13,002709.XSHE,0.028571,0.028571,32
2023-02-13,002714.XSHE,0.028571,0.028571,33
2023-02-13,002736.XSHE,0.028571,0.028571,34
2023-02-13,002916.XSHE,0.028571,0.028571,35
2023-02-14,000001.XSHE,0.028571,0.028571,1
2023-02-14,000002.XSHE,0.028571,0.028571,2
2023-02-14,000063.XSHE,0.028571,0.028571,3
2023-02-14,000100.XSHE,0.028571,0.028571,4
2023-02-14,000157.XSHE,0.028571,0.028571,5
2023-02-14,000166.XSHE,0.028571,0.028571,6
2023-02-14,000301.XSHE,0.028571,0.028571,7
2023-02-14,000333.XSHE,0.028571,0.028571,8
2023-02-14,000338.XSHE,0.028571,0.028571,9
2023-02-14,000408.XSHE,0.028571,0.028571,10
2023-02-14,000425.XSHE,0.028571,0.028571,11
2023-02-14,000538.XSHE,0.028571,0.028571,12
2023-02-14,000568.XSHE,0.028571,0.028571,13
2023-02-14,000596.XSHE,0.028571,0.028571,14
2023-02-14,000617.XSHE,0.028571,0.028571,15
2023-02-14,000625.XSHE,0.028571,0.028571,16
2023-02-14,000630.XSHE,0.028571,0.028571,17
2023-02-14,000651.XSHE,0.028571,0.028571,18
2023-02-14,000661.XSHE,0.028571,0.028571,19
2023-02-14,000708.XSHE,0.028571,0.028571,20
2023-02-14,000725.XSHE,0.028571,0.028571,21
2023-02-14,000768.XSHE,0.028571,0.028571,22
2023-02-14,000776.XSHE,0.028571,0.028571,23
2023-02-14,000786.XSHE,0.028571,0.028571,24
2023-02-14,000792.XSHE,0.028571,0.028571,25
2023-02-14,000807.XSHE,0.028571,0.028571,26
2023-02-14,000858.XSHE,0.028571,0.028571,27
2023-02-14,000876.XSHE,0.028571,0.028571,28
2023-02-14,000895.XSHE,0.028571,0.028571,29
2023-02-14,000938.XSHE,0.028571,0.028571,30
2023-02-14,000963.XSHE,0.028571,0.028571,31
2023-02-14,002709.XSHE,0.028571,0.028571,32
2023-02-14,002714.XSHE,0.028571,0.028571,33
2023-02-14,002736.XSHE,0.028571,0.028571,34
2023-02-14,002916.XSHE,0.028571,0.028571,35
2023-02-15,000001.XSHE,0.028571,0.028571,1
2023-02-15,000002.XSHE,0.028571,0.028571,2
2023-02-15,000063.XSHE,0.028571,0.028571,3
2023-02-15,000100.XSHE,0.028571,0.028571,4
2023-02-15,000157.XSHE,0.028571,0.028571,5
2023-02-15,000166.XSHE,0.028571,0.028571,6
2023-02-15,000301.XSHE,0.028571,0.028571,7
2023-02-15,000333.XSHE,0.028571,0.028571,8
2023-02-15,000338.XSHE,0.028571,0.028571,9
2023-02-15,000408.XSHE,0.028571,0.028571,10
2023-02-15,000425.XSHE,0.028571,0.028571,11
2023-02-15,000538.XSHE,0.028571,0.028571,12
2023-02-15,000568.XSHE,0.028571,0.028571,13
2023-02-15,000596.XSHE,0.028571,0.028571,14
2023-02-15,000617.XSHE,0.028571,0.028571,15
2023-02-15,000625.XSHE,0.028571,0.028571,16
2023-02-15,000630.XSHE,0.028571,0.028571,17
2023-02-15,000651.XSHE,0.028571,0.028571,18
2023-02-15,000661.XSHE,0.028571,0.028571,19
2023-02-15,000708.XSHE,0.028571,0.028571,20
2023-02-15,000725.XSHE,0.028571,0.028571,21
2023-02-15,000768.XSHE,0.028571,0.028571,22
2023-02-15,000776.XSHE,0.028571,0.028571,23
2023-02-15,000786.XSHE,0.028571,0.028571,24
2023-02-15,000792.XSHE,0.028571,0.028571,25
2023-02-15,000807.XSHE,0.028571,0.028571,26
2023-02-15,000858.XSHE,0.028571,0.028571,27
2023-02-15,000876.XSHE,0.028571,0.028571,28
2023-02-15,000895.XSHE,0.028571,0.028571,29
2023-02-15,000938.XSHE,0.028571,0.028571,30
2023-02-15,000963.XSHE,0.028571,0.028571,31
2023-02-15,002709.XSHE,0.028571,0.028571,32
2023-02-15,002714.XSHE,0.028571,0.028571,33
2023-02-15,002736.XSHE,0.028571,0.028571,34
2023-02-15,002916.XSHE,0.028571,0.028571,35
2023-02-16,000001.XSHE,0.028571,0.028571,1
2023-02-16,000002.XSHE,0.028571,0.028571,2
2023-02-16,000063.XSHE,0.028571,0.028571,3
2023-02-16,000100.XSHE,0.028571,0.028571,4
2023-02-16,000157.XSHE,0.028571,0.028571,5
2023-02-16,000166.XSHE,0.028571,0.028571,6
2023-02-16,000301.XSHE,0.028571,0.028571,7
2023-02-16,000333.XSHE,0.028571,0.028571,8
2023-02-16,000338.XSHE,0.028571,0.028571,9
2023-02-16,000408.XSHE,0.028571,0.028571,10
2023-02-16,000425.XSHE,0.028571,0.028571,11
2023-02-16,000538.XSHE,0.028571,0.028571,12
2023-02-16,000568.XSHE,0.028571,0.028571,13
2023-02-16,000596.XSHE,0.028571,0.028571,14
2023-02-16,000617.XSHE,0.028571,0.028571,15
2023-02-16,000625.XSHE,0.028571,0.028571,16
2023-02-16,000630.XSHE,0.028571,0.028571,17
2023-02-16,000651.XSHE,0.028571,0.028571,18
2023-02-16,000661.XSHE,0.028571,0.028571,19
2023-02-16,000708.XSHE,0.028571,0.028571,20
2023-02-16,000725.XSHE,0.028571,0.028571,21
2023-02-16,000768.XSHE,0.028571,0.028571,22
2023-02-16,000776.XSHE,0.028571,0.028571,23
2023-02-16,000786.XSHE,0.028571,0.028571,24
2023-02-16,000792.XSHE,0.028571,0.028571,25
2023-02-16,000807.XSHE,0.028571,0.028571,26
2023-02-16,000858.XSHE,0.028571,0.028571,27
2023-02-16,000876.XSHE,0.028571,0.028571,28
2023-02-16,000895.XSHE,0.028571,0.028571,29
2023-02-16,000938.XSHE,0.028571,0.028571,30
2023-02-16,000963.XSHE,0.028571,0.028571,31
2023-02-16,002709.XSHE,0.028571,0.028571,32
2023-02-16,002714.XSHE,0.028571,0.028571,33
2023-02-16,002736.XSHE,0.028571,0.028571,34
2023-02-16,002916.XSHE,0.028571,0.028571,35
2023-02-17,000001.XSHE,0.028571,0.028571,1
2023-02-17,000002.XSHE,0.028571,0.028571,2
2023-02-17,000063.XSHE,0.028571,0.028571,3
2023-02-17,000100.XSHE,0.028571,0.028571,4
2023-02-17,000157.XSHE,0.028571,0.028571,5
2023-02-17,000166.XSHE,0.028571,0.028571,6
2023-02-17,000301.XSHE,0.028571,0.028571,7
2023-02-17,000333.XSHE,0.028571,0.028571,8
2023-02-17,000338.XSHE,0.028571,0.028571,9
2023-02-17,000408.XSHE,0.028571,0.028571,10
2023-02-17,000425.XSHE,0.028571,0.028571,11
2023-02-17,000538.XSHE,0.028571,0.028571,12
2023-02-17,000568.XSHE,0.028571,0.028571,13
2023-02-17,000596.XSHE,0.028571,0.028571,14
2023-02-17,000617.XSHE,0.028571,0.028571,15
2023-02-17,000625.XSHE,0.028571,0.028571,16
2023-02-17,000630.XSHE,0.028571,0.028571,17
2023-02-17,000651.XSHE,0.028571,0.028571,18
2023-02-17,000661.XSHE,0.028571,0.028571,19
2023-02-17,000708.XSHE,0.028571,0.028571,20
2023-02-17,000725.XSHE,0.028571,0.028571,21
2023-02-17,000768.XSHE,0.028571,0.028571,22
2023-02-17,000776.XSHE,0.028571,0.028571,23
2023-02-17,000786.XSHE,0.028571,0.028571,24
2023-02-17,000792.XSHE,0.028571,0.028571,25
2023-02-17,000807.XSHE,0.028571,0.028571,26
2023-02-17,000858.XSHE,0.028571,0.028571,27
2023-02-17,000876.XSHE,0.028571,0.028571,28
2023-02-17,000895.XSHE,0.028571,0.028571,29
2023-02-17,000938.XSHE,0.028571,0.028571,30
2023-02-17,000963.XSHE,0.028571,0.028571,31
2023-02-17,002709.XSHE,0.028571,0.028571,32
2023-02-17,002714.XSHE,0.028571,0.028571,33
2023-02-17,002736.XSHE,0.028571,0.028571,34
2023-02-17,002916.XSHE,0.028571,0.028571,35
2023-02-20,000001.XSHE,0.028571,0.028571,1
2023-02-20,000002.XSHE,0.028571,0.028571,2
2023-02-20,000063.XSHE,0.028571,0.028571,3
2023-02-20,000100.XSHE,0.028571,0.028571,4
2023-02-20,000157.XSHE,0.028571,0.028571,5
2023-02-20,000166.XSHE,0.028571,0.028571,6
2023-02-20,000301.XSHE,0.028571,0.028571,7
2023-02-20,000333.XSHE,0.028571,0.028571,8
2023-02-20,000338.XSHE,0.028571,0.028571,9
2023-02-20,000408.XSHE,0.028571,0.028571,10
2023-02-20,000425.XSHE,0.028571,0.028571,11
2023-02-20,000538.XSHE,0.028571,0.028571,12
2023-02-20,000568.XSHE,0.028571,0.028571,13
2023-02-20,000596.XSHE,0.028571,0.028571,14
2023-02-20,000617.XSHE,0.028571,0.028571,15
2023-02-20,000625.XSHE,0.028571,0.028571,16
2023-02-20,000630.XSHE,0.028571,0.028571,17
2023-02-20,000651.XSHE,0.028571,0.028571,18
2023-02-20,000661.XSHE,0.028571,0.028571,19
