file_path,file_name,file_type,scan_status,run_status,is_executable,in_scope,has_initialize,has_handle,missing_apis,error_message,scan_timestamp
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/64 基于XGBoost_6m滚动选股全A小市值开板止盈策略.txt,64 基于XGBoost_6m滚动选股全A小市值开板止盈策略.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.244057
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/02 7年40倍绩优低价超跌缩量小盘 扩容到50只.txt,02 7年40倍绩优低价超跌缩量小盘 扩容到50只.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.253868
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/71 期货日内策略三价均线结合ATR指标.txt,71 期货日内策略三价均线结合ATR指标.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.257420
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/56 双人工智能AI配合，样本外夏普3.9.txt,56 双人工智能AI配合，样本外夏普3.9.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.260771
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/89 韶华研究之二，顺势而为，年化140.txt,89 韶华研究之二，顺势而为，年化140.txt,txt,not_strategy,non_executable,False,False,False,False,,非策略文件（研究文档/配套资料）,2026-04-04T11:01:53.265727
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/91 欧奈尔 RPS选股战法回测b.txt,91 欧奈尔 RPS选股战法回测b.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.265834
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/47 高收益低回撤的小市值策略.txt,47 高收益低回撤的小市值策略.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.267139
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/59 基于Gyro^.^大神的小市值策略的因子匹配研究.txt,59 基于Gyro^.^大神的小市值策略的因子匹配研究.txt,txt,not_strategy,non_executable,False,False,False,False,,非策略文件（研究文档/配套资料）,2026-04-04T11:01:53.269623
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/04 苦咖啡-默默赚钱系列-改.txt,04 苦咖啡-默默赚钱系列-改.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.269865
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/14 安全摸狗策略.txt,14 安全摸狗策略.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.271117
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/19 【复现】高频价量相关性，意想不到的选股因子.txt,19 【复现】高频价量相关性，意想不到的选股因子.txt,txt,valid,executable,True,True,True,True,,,2026-04-04T11:01:53.272015
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/25 ROE-PB模型的优化.txt,25 ROE-PB模型的优化.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.272901
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/35 超稳+翻倍，贝塔值只有0.048的期指策略.txt,35 超稳+翻倍，贝塔值只有0.048的期指策略.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.275489
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/47 年化46%的北向资金+20日涨幅的创业板策略.txt,47 年化46%的北向资金+20日涨幅的创业板策略.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.282086
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/51 配套资料.txt,51 配套资料.txt,txt,not_strategy,non_executable,False,False,False,False,,非策略文件（研究文档/配套资料）,2026-04-04T11:01:53.283447
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/62 研究一种K线小碎步后突破的分钟级策略.txt,62 研究一种K线小碎步后突破的分钟级策略.txt,txt,not_strategy,non_executable,False,False,False,False,,非策略文件（研究文档/配套资料）,2026-04-04T11:01:53.283597
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/94 别人“拿的住”的股票最赚钱.txt,94 别人“拿的住”的股票最赚钱.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.283699
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/36 最简强者恒强策略.txt,36 最简强者恒强策略.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.285715
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/03 5年15倍的收益，年化79.93%，可实盘，拿走不谢！.txt,03 5年15倍的收益，年化79.93%，可实盘，拿走不谢！.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.286729
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/95 学习贴《一个完整的-深度学习-神经网络pipeline》.txt,95 学习贴《一个完整的-深度学习-神经网络pipeline》.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.290627
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/50 基本面策略，一种新思路，超额376%.txt,50 基本面策略，一种新思路，超额376%.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.293188
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/05 随机森林策略，低换手率，年化近50%.txt,05 随机森林策略，低换手率，年化近50%.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.296067
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/64 ETF轮动策略升级-增加盘中止损.txt,64 ETF轮动策略升级-增加盘中止损.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.297081
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/91 ETF-T0动量策略，年化 18%，回撤3.31%.txt,91 ETF-T0动量策略，年化 18%，回撤3.31%.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.299949
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/46 韶华研究之十二--还算可以的竞价研究.txt,46 韶华研究之十二--还算可以的竞价研究.txt,txt,not_strategy,non_executable,False,False,False,False,,非策略文件（研究文档/配套资料）,2026-04-04T11:01:53.300901
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/68 胜率78%，6年36倍，今年行情依然50%年化.txt,68 胜率78%，6年36倍，今年行情依然50%年化.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.301041
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/validation_v6_index_tracking.txt,validation_v6_index_tracking.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.303286
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/02 ETF动量轮动RSRS择时-魔改3小优化.txt,02 ETF动量轮动RSRS择时-魔改3小优化.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.304711
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/44 兼顾业绩增长和PEG指标的5因子股票策略.txt,44 兼顾业绩增长和PEG指标的5因子股票策略.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.306693
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/16 大市值价值投资，从2005年至今超额稳定.txt,16 大市值价值投资，从2005年至今超额稳定.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.309997
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/15 高股息低杠杆小市值轮动策略.txt,15 高股息低杠杆小市值轮动策略.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.312419
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/74 【动量应用V1】12年120倍，根据研报思路调整.txt,74 【动量应用V1】12年120倍，根据研报思路调整.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.316513
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/89 年化收益55.7%， 超高胜率 0.799！.txt,89 年化收益55.7%， 超高胜率 0.799！.txt,txt,valid,executable,True,True,True,True,,,2026-04-04T11:01:53.318757
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/83 开盘幅度决定日内方向.txt,83 开盘幅度决定日内方向.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.330649
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/58 严格资金管理，股指期货套利.txt,58 严格资金管理，股指期货套利.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.331692
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/39 干积分-大小盘反复横跳V2.0.txt,39 干积分-大小盘反复横跳V2.0.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.333650
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/75 配套资料说明.txt,75 配套资料说明.txt,txt,not_strategy,non_executable,False,False,False,False,,非策略文件（研究文档/配套资料）,2026-04-04T11:01:53.337626
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/39 随机森林策略，低换手率，年化近50%.txt,39 随机森林策略，低换手率，年化近50%.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.337775
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/75 大市值价值投资优化一波.txt,75 大市值价值投资优化一波.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.338821
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/01 一颗耀眼的星—【回顾2】小市值成长股策略更新—改.txt,01 一颗耀眼的星—【回顾2】小市值成长股策略更新—改.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.340226
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/23 简单到发指的股指策略(2013到现在收益10949%).txt,23 简单到发指的股指策略(2013到现在收益10949%).txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.342802
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/12 致敬聚宽： 机器学习多因子，50只持仓，14年37倍.txt,12 致敬聚宽： 机器学习多因子，50只持仓，14年37倍.txt,txt,valid,executable,True,True,True,True,,,2026-04-04T11:01:53.343306
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/96 配套资料说明.txt,96 配套资料说明.txt,txt,not_strategy,non_executable,False,False,False,False,,非策略文件（研究文档/配套资料）,2026-04-04T11:01:53.345047
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/73 稳健趋势策略回测小，无未来函数.txt,73 稳健趋势策略回测小，无未来函数.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.345345
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/84 韶华研究之一，布林突破+均线金叉，四年五倍.txt,84 韶华研究之一，布林突破+均线金叉，四年五倍.txt,txt,not_strategy,non_executable,False,False,False,False,,非策略文件（研究文档/配套资料）,2026-04-04T11:01:53.347378
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/47 随机森林量价多因子选股短线交易机器学习.txt,47 随机森林量价多因子选股短线交易机器学习.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.347508
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/22 菜场大妈选股法.txt,22 菜场大妈选股法.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.348858
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/06 87.5%胜率之分歧反包二板.txt,06 87.5%胜率之分歧反包二板.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.351003
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/88 打首板策略，今年收益达到40%，绝无未来函数.txt,88 打首板策略，今年收益达到40%，绝无未来函数.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.356525
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/30 【超跌反弹v1.0】3年2.3倍的超跌反弹小牛股.txt,30 【超跌反弹v1.0】3年2.3倍的超跌反弹小牛股.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.360207
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/07 为了挣点积分自己实盘的策略分享出来.txt,07 为了挣点积分自己实盘的策略分享出来.txt,txt,valid,executable,True,True,True,True,,,2026-04-04T11:01:53.363735
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/60 可能是最接近实盘的“基本面三角”.txt,60 可能是最接近实盘的“基本面三角”.txt,txt,no_initialize,non_executable,False,False,False,False,,no_initialize,2026-04-04T11:01:53.366489
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/76 ETF基金溢价高收益低回测策略 改进版.txt,76 ETF基金溢价高收益低回测策略 改进版.txt,txt,valid,executable,True,True,True,True,,,2026-04-04T11:01:53.370016
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/67 基于动量和反转效应的沪深300成分股策略.txt,67 基于动量和反转效应的沪深300成分股策略.txt,txt,valid,executable,True,True,True,True,,,2026-04-04T11:01:53.373252
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/67 大市值价投高股息爱国者策略（爱我中华）.txt,67 大市值价投高股息爱国者策略（爱我中华）.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.374739
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/58 Debug-输出信息-多标的版ETF策略(ETF复现之三）.txt,58 Debug-输出信息-多标的版ETF策略(ETF复现之三）.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.378262
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/29 北上资金（北向资金港资外资）因子分析与策略分享.txt,29 北上资金（北向资金港资外资）因子分析与策略分享.txt,txt,valid,executable,True,True,True,True,,,2026-04-04T11:01:53.380189
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/08 科技与狠活 纯粹的数据挖掘策略.txt,08 科技与狠活 纯粹的数据挖掘策略.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.382745
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/34 韶华研究之十八 首板低开201系列.txt,34 韶华研究之十八 首板低开201系列.txt,txt,not_strategy,non_executable,False,False,False,False,,非策略文件（研究文档/配套资料）,2026-04-04T11:01:53.386654
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/65 低开买入小市值策略高频交易法3.0 总结.txt,65 低开买入小市值策略高频交易法3.0 总结.txt,txt,valid,executable,True,True,True,True,,,2026-04-04T11:01:53.386926
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/33 回馈社区顺便搞积分《一个完整的机器学习pipeline》.txt,33 回馈社区顺便搞积分《一个完整的机器学习pipeline》.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.388377
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/57 别人恐惧我贪婪3——年化20%的股债组合.txt,57 别人恐惧我贪婪3——年化20%的股债组合.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.391212
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/73 优化了一下宽基etf追涨的策略，值得深入研究.txt,73 优化了一下宽基etf追涨的策略，值得深入研究.txt,txt,not_strategy,non_executable,False,False,False,False,,非策略文件（研究文档/配套资料）,2026-04-04T11:01:53.392169
"/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/32 追高概率涨停策略, 2022年化350%.txt","32 追高概率涨停策略, 2022年化350%.txt",txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.392331
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/03 多策略融合-80倍.txt,03 多策略融合-80倍.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.396098
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/validation_v5_small_cap.txt,validation_v5_small_cap.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.411369
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/31 ETF核心资产轮动动量因子加RSRS择时每日策略.txt,31 ETF核心资产轮动动量因子加RSRS择时每日策略.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.412669
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/93 配套资料说明.txt,93 配套资料说明.txt,txt,not_strategy,non_executable,False,False,False,False,,非策略文件（研究文档/配套资料）,2026-04-04T11:01:53.414853
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/90 超稳+翻倍，贝塔值只有0.048的期指策略.txt,90 超稳+翻倍，贝塔值只有0.048的期指策略.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.414973
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/43 小市值再优化【年化98% 胜率69% 回撤27%】无未来函数.txt,43 小市值再优化【年化98% 胜率69% 回撤27%】无未来函数.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.419443
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/25 年初至今4倍，极致的Day Trading，56.8%胜率.txt,25 年初至今4倍，极致的Day Trading，56.8%胜率.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.423009
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/81 无杠杆，稳定盈利的etf轮动.txt,81 无杠杆，稳定盈利的etf轮动.txt,txt,valid,executable,True,True,True,True,,,2026-04-04T11:01:53.428195
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/25 低价股优化，18年至今10625.40%，加入防未来函数.txt,25 低价股优化，18年至今10625.40%，加入防未来函数.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.430797
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/100 全市场选股？7年5倍不择时，回撤30%左右.txt,100 全市场选股？7年5倍不择时，回撤30%左右.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.432607
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/97 趋势筛选后相关性最小etf轮动-加速10倍版.txt,97 趋势筛选后相关性最小etf轮动-加速10倍版.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.434518
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/33 最适合上班族的策略-神奇公式策略.txt,33 最适合上班族的策略-神奇公式策略.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.436628
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/01 龙回头3.0回测速度优化版.txt,01 龙回头3.0回测速度优化版.txt,txt,valid,executable,True,True,True,True,,,2026-04-04T11:01:53.440860
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/40 低风险高收益的期货策略.txt,40 低风险高收益的期货策略.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.444306
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/37 三阳三阴战法.txt,37 三阳三阴战法.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.446464
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/98 韶华研究之六，简单不一样的发现趋势，3年6倍.txt,98 韶华研究之六，简单不一样的发现趋势，3年6倍.txt,txt,not_strategy,non_executable,False,False,False,False,,非策略文件（研究文档/配套资料）,2026-04-04T11:01:53.453130
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/88 韶华研究之十六，指数增强.txt,88 韶华研究之十六，指数增强.txt,txt,not_strategy,non_executable,False,False,False,False,,非策略文件（研究文档/配套资料）,2026-04-04T11:01:53.453307
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/01 7年40倍模拟超过两年年化高回撤低.txt,01 7年40倍模拟超过两年年化高回撤低.txt,txt,valid,executable,True,True,True,True,,,2026-04-04T11:01:53.453403
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/56 基于趋势、拥挤、景气的行业轮动，及行业强势个股的选择.txt,56 基于趋势、拥挤、景气的行业轮动，及行业强势个股的选择.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.456497
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/10 10倍-二板排板战法优化.txt,10 10倍-二板排板战法优化.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.460104
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/05 四大搅屎棍策略.txt,05 四大搅屎棍策略.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.464729
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/57 韶华研究之十八，201系列.txt,57 韶华研究之十八，201系列.txt,txt,not_strategy,non_executable,False,False,False,False,,非策略文件（研究文档/配套资料）,2026-04-04T11:01:53.467794
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/28 从相关系数角度探讨etf轮动高评分.txt,28 从相关系数角度探讨etf轮动高评分.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.467945
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/10 龙头首阴战法改版二.txt,10 龙头首阴战法改版二.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.470394
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/22 带上止损的核心资产轮动才更安心，低回撤，高收益率.txt,22 带上止损的核心资产轮动才更安心，低回撤，高收益率.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.476006
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/55 大市值价值投资加自定义邮箱推送 Ahfu.txt,55 大市值价值投资加自定义邮箱推送 Ahfu.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.478295
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/02 连板龙头策略.txt,02 连板龙头策略.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.481646
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/12 致敬市场--5 定投ETF之躺平赢.txt,12 致敬市场--5 定投ETF之躺平赢.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.485193
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/79 南澳 SVR选股的小市值策略.txt,79 南澳 SVR选股的小市值策略.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.487256
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/82 回报社区——基于Gyro老师策略的思考.txt,82 回报社区——基于Gyro老师策略的思考.txt,txt,valid,executable,True,True,True,True,,,2026-04-04T11:01:53.491214
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/36 致敬市场(6) ，指数期货贴水.txt,36 致敬市场(6) ，指数期货贴水.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.492290
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/80 公募基金抱团.txt,80 公募基金抱团.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.493200
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/92 行业宽度轮动研究.txt,92 行业宽度轮动研究.txt,txt,not_strategy,non_executable,False,False,False,False,,非策略文件（研究文档/配套资料）,2026-04-04T11:01:53.495499
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/field_map_output.txt,field_map_output.txt,txt,not_strategy,non_executable,False,False,False,False,,非策略文件（研究文档/配套资料）,2026-04-04T11:01:53.495659
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/63 生猪期货CTA策略.txt,63 生猪期货CTA策略.txt,txt,valid,executable,True,True,True,True,,,2026-04-04T11:01:53.495769
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/80 【深度解析 一】经典小市值深度研究模型.txt,80 【深度解析 一】经典小市值深度研究模型.txt,txt,not_strategy,non_executable,False,False,False,False,,非策略文件（研究文档/配套资料）,2026-04-04T11:01:53.501661
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/99最新龙回头5.0速度优化版+风险控制版本.txt,99最新龙回头5.0速度优化版+风险控制版本.txt,txt,valid,executable,True,True,True,True,,,2026-04-04T11:01:53.501765
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/51 行业反转效应（年化32%，回撤8%）.txt,51 行业反转效应（年化32%，回撤8%）.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.506104
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/79 南澳推荐配套的随机森林选股的小市值策略.txt,79 南澳推荐配套的随机森林选股的小市值策略.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.508997
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/39 绩优小市值量化君也-模拟交易年化333.75%.txt,39 绩优小市值量化君也-模拟交易年化333.75%.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.512670
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/96 首版+2版龙虎榜挖掘V2.0，年化1400.txt,96 首版+2版龙虎榜挖掘V2.0，年化1400.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.514620
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/33 胜率88.9%之君正集团策略-大阳分歧反包.txt,33 胜率88.9%之君正集团策略-大阳分歧反包.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.517327
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/38 ETF策略之核心资产轮动（线性增加权重）.txt,38 ETF策略之核心资产轮动（线性增加权重）.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.520426
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/21 利用宏观经济数据的中长线策略深度研究.txt,21 利用宏观经济数据的中长线策略深度研究.txt,txt,not_strategy,non_executable,False,False,False,False,,非策略文件（研究文档/配套资料）,2026-04-04T11:01:53.521453
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/11 低价小盘简单有效.txt,11 低价小盘简单有效.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.521552
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/74 迪马克TD趋势反转指标.txt,74 迪马克TD趋势反转指标.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.524092
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/52 增强型投资组合优化（EPO）方法研究.txt,52 增强型投资组合优化（EPO）方法研究.txt,txt,not_strategy,non_executable,False,False,False,False,,非策略文件（研究文档/配套资料）,2026-04-04T11:01:53.527885
"/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/53 TSmall-100, 微盘三正.txt","53 TSmall-100, 微盘三正.txt",txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.528217
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/42 国九条：三年分红5千万以下且占净利润30%以下将被ST.txt,42 国九条：三年分红5千万以下且占净利润30%以下将被ST.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.529661
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/34 十年回测 年化103.32% 最大回撤23.89%.txt,34 十年回测 年化103.32% 最大回撤23.89%.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.534386
